base_cell,time,outgoing_cell,outgoing_count,outgoing_time,outgoing_speed,NAME
8830e0a535fffff,10:20:00,8830e0ae99fffff,13,53.92,36.34,서울 강서구 등촌동
8830e0a535fffff,10:40:00,8830e0ae99fffff,12,90.25,31.97,서울 강서구 등촌동
8830e0a535fffff,12:00:00,8830e0ae99fffff,15,76.53,27.76,서울 강서구 등촌동
8830e0a535fffff,13:20:00,8830e0ae99fffff,20,132.0,36.37,서울 강서구 등촌동
8830e0a535fffff,13:40:00,8830e0ae99fffff,11,107.64,25.19,서울 강서구 등촌동
8830e0a535fffff,14:00:00,8830e0ae99fffff,17,140.35,23.43,서울 강서구 등촌동
8830e0a535fffff,14:40:00,8830e0ae99fffff,15,61.6,33.24,서울 강서구 등촌동
8830e0a535fffff,15:00:00,8830e0ae99fffff,11,92.18,55.82,서울 강서구 등촌동
8830e0a535fffff,16:00:00,8830e0ae99fffff,13,70.08,31.37,서울 강서구 등촌동
8830e0a535fffff,17:40:00,8830e0ae99fffff,12,81.58,24.14,서울 강서구 등촌동
8830e0a535fffff,18:00:00,8830e0ae99fffff,15,59.87,26.37,서울 강서구 등촌동
8830e0a535fffff,18:00:00,8830e0aea7fffff,10,79.1,155.74,서울 양천구 목동
8830e0a535fffff,18:20:00,8830e0ae99fffff,10,49.5,27.66,서울 강서구 등촌동
8830e0a537fffff,6:40:00,8830e0ae99fffff,11,151.36,29.47,서울 강서구 등촌동
8830e0a537fffff,7:00:00,8830e0ae99fffff,11,103.18,36.36,서울 강서구 등촌동
8830e0a537fffff,7:20:00,8830e0ae99fffff,13,106.85,24.79,서울 강서구 등촌동
8830e0a537fffff,7:40:00,8830e0ac83fffff,13,51.54,39.59,서울 구로구 구로동
8830e0a537fffff,7:40:00,8830e0ae99fffff,10,74.0,29.25,서울 강서구 등촌동
8830e0a537fffff,8:00:00,8830e0ac83fffff,14,77.29,40.75,서울 구로구 구로동
8830e0a537fffff,8:00:00,8830e0ae99fffff,27,45.81,28.85,서울 강서구 등촌동
8830e0a537fffff,8:20:00,8830e0ae99fffff,20,37.55,24.73,서울 강서구 등촌동
8830e0a537fffff,8:40:00,8830e0ae99fffff,14,59.43,19.99,서울 강서구 등촌동
8830e0a537fffff,9:00:00,8830e0ae99fffff,14,47.64,34.44,서울 강서구 등촌동
8830e0a537fffff,9:20:00,8830e0ae99fffff,19,81.11,36.04,서울 강서구 등촌동
8830e0a537fffff,9:40:00,8830e0ae99fffff,16,60.25,28.04,서울 강서구 등촌동
8830e0a537fffff,10:00:00,8830e0ae99fffff,11,68.18,27.89,서울 강서구 등촌동
8830e0a537fffff,10:20:00,8830e0ae99fffff,13,61.54,19.83,서울 강서구 등촌동
8830e0a537fffff,11:40:00,8830e0ae99fffff,10,76.2,30.66,서울 강서구 등촌동
8830e0a537fffff,12:00:00,8830e0ae99fffff,21,86.52,26.57,서울 강서구 등촌동
8830e0a537fffff,13:00:00,8830e0ae99fffff,11,56.36,27.54,서울 강서구 등촌동
8830e0a537fffff,13:40:00,8830e0ae99fffff,14,109.29,26.3,서울 강서구 등촌동
8830e0a537fffff,14:40:00,8830e0ae99fffff,10,54.8,17.46,서울 강서구 등촌동
8830e0a537fffff,15:20:00,8830e0ae99fffff,12,61.92,27.03,서울 강서구 등촌동
8830e0a537fffff,15:40:00,8830e0ae99fffff,11,125.91,20.73,서울 강서구 등촌동
8830e0a537fffff,16:40:00,8830e0ae99fffff,16,79.56,22.73,서울 강서구 등촌동
8830e0a537fffff,17:40:00,8830e0ae99fffff,10,78.9,31.31,서울 강서구 등촌동
8830e0a537fffff,18:00:00,8830e0ae99fffff,13,50.23,21.53,서울 강서구 등촌동
8830e0a537fffff,18:20:00,8830e0ae99fffff,12,71.92,25.11,서울 강서구 등촌동
8830e0a537fffff,19:00:00,8830e0ae99fffff,10,70.6,22.88,서울 강서구 등촌동
8830e0a547fffff,8:00:00,8830e0a1b1fffff,13,42.23,68.44,경기 부천시 오정동
8830e0a547fffff,15:00:00,8830e0af0bfffff,11,51.55,46.37,경기 부천시 중동
8830e0a547fffff,15:20:00,8830e0af0bfffff,11,64.09,44.67,경기 부천시 중동
8830e0a547fffff,15:40:00,8830e0af0bfffff,10,52.1,65.34,경기 부천시 중동
8830e0a547fffff,16:00:00,8830e0af0bfffff,13,66.08,60.93,경기 부천시 중동
8830e0a547fffff,16:20:00,8830e0af0bfffff,14,64.21,96.2,경기 부천시 중동
8830e0a547fffff,17:00:00,8830e0a1b1fffff,13,63.46,47.79,경기 부천시 오정동
8830e0a547fffff,17:00:00,8830e0af0bfffff,11,47.18,46.48,경기 부천시 중동
8830e0a547fffff,17:20:00,8830e0ae99fffff,10,47.1,77.6,서울 강서구 등촌동
8830e0a547fffff,17:40:00,8830e0af0bfffff,10,46.7,89.4,경기 부천시 중동
8830e0a547fffff,18:00:00,8830e0aea7fffff,11,121.0,57.54,서울 양천구 목동
8830e0a54dfffff,7:40:00,8830e0ae99fffff,10,47.0,43.66,서울 강서구 등촌동
8830e0a5a5fffff,7:00:00,8830e0ae99fffff,12,127.5,27.23,서울 강서구 등촌동
8830e0a5a5fffff,7:40:00,8830e0ae99fffff,12,130.33,34.84,서울 강서구 등촌동
8830e0a5a5fffff,8:00:00,8830e0ae99fffff,15,79.27,21.03,서울 강서구 등촌동
8830e0a5a5fffff,8:20:00,8830e0ae99fffff,26,70.81,27.3,서울 강서구 등촌동
8830e0a5a5fffff,9:00:00,8830e0ae99fffff,28,125.32,31.67,서울 강서구 등촌동
8830e0a5a5fffff,9:20:00,8830e0ae99fffff,28,123.04,25.19,서울 강서구 등촌동
8830e0a5a5fffff,9:40:00,8830e0ae99fffff,27,104.81,32.59,서울 강서구 등촌동
8830e0a5a5fffff,10:00:00,8830e0ae99fffff,40,66.88,25.74,서울 강서구 등촌동
8830e0a5a5fffff,10:20:00,8830e0ae99fffff,33,79.0,28.11,서울 강서구 등촌동
8830e0a5a5fffff,10:40:00,8830e0ae99fffff,36,52.92,21.84,서울 강서구 등촌동
8830e0a5a5fffff,11:00:00,8830e0ae99fffff,43,81.37,27.89,서울 강서구 등촌동
8830e0a5a5fffff,11:20:00,8830e0ae99fffff,45,70.24,28.89,서울 강서구 등촌동
8830e0a5a5fffff,11:40:00,8830e0ae99fffff,58,56.17,19.82,서울 강서구 등촌동
8830e0a5a5fffff,12:00:00,8830e0ae99fffff,63,71.76,22.87,서울 강서구 등촌동
8830e0a5a5fffff,12:20:00,8830e0ae99fffff,57,74.23,30.99,서울 강서구 등촌동
8830e0a5a5fffff,12:40:00,8830e0ae99fffff,52,82.38,32.69,서울 강서구 등촌동
8830e0a5a5fffff,13:00:00,8830e0ae99fffff,48,69.75,25.94,서울 강서구 등촌동
8830e0a5a5fffff,13:20:00,8830e0ae99fffff,33,92.61,37.04,서울 강서구 등촌동
8830e0a5a5fffff,13:40:00,8830e0ae99fffff,39,68.77,30.0,서울 강서구 등촌동
8830e0a5a5fffff,14:00:00,8830e0ae99fffff,35,57.71,25.4,서울 강서구 등촌동
8830e0a5a5fffff,14:20:00,8830e0ae99fffff,44,64.57,32.66,서울 강서구 등촌동
8830e0a5a5fffff,14:40:00,8830e0ae99fffff,41,63.41,24.03,서울 강서구 등촌동
8830e0a5a5fffff,15:00:00,8830e0ae99fffff,37,68.43,30.91,서울 강서구 등촌동
8830e0a5a5fffff,15:20:00,8830e0ae99fffff,34,77.26,30.56,서울 강서구 등촌동
8830e0a5a5fffff,15:40:00,8830e0ae99fffff,34,53.62,22.88,서울 강서구 등촌동
8830e0a5a5fffff,16:00:00,8830e0ae99fffff,27,53.22,15.86,서울 강서구 등촌동
8830e0a5a5fffff,16:20:00,8830e0ae99fffff,38,56.66,25.29,서울 강서구 등촌동
8830e0a5a5fffff,16:40:00,8830e0ae99fffff,26,50.96,23.72,서울 강서구 등촌동
8830e0a5a5fffff,17:00:00,8830e0ae99fffff,26,66.92,28.24,서울 강서구 등촌동
8830e0a5a5fffff,17:20:00,8830e0ae99fffff,26,55.15,18.75,서울 강서구 등촌동
8830e0a5a5fffff,17:40:00,8830e0ae99fffff,16,47.5,21.02,서울 강서구 등촌동
8830e0a5a5fffff,18:00:00,8830e0ae99fffff,28,69.82,18.79,서울 강서구 등촌동
8830e0a5a5fffff,18:20:00,8830e0ae99fffff,15,77.67,23.32,서울 강서구 등촌동
8830e0a5a5fffff,18:40:00,8830e0ac99fffff,10,47.0,22.39,Kintex
8830e0a5a5fffff,18:40:00,8830e0ae99fffff,19,68.0,25.39,서울 강서구 등촌동
8830e0a5a5fffff,19:00:00,8830e0ae99fffff,13,48.62,20.84,서울 강서구 등촌동
8830e0a5a5fffff,20:20:00,8830e0ae99fffff,13,59.08,39.37,서울 강서구 등촌동
8830e0a5a5fffff,20:40:00,8830e0ae99fffff,10,69.0,33.04,서울 강서구 등촌동
8830e0a5a5fffff,21:00:00,8830e0ae99fffff,11,176.64,29.48,서울 강서구 등촌동
8830e0a5a5fffff,21:20:00,8830e0ae99fffff,11,55.27,19.39,서울 강서구 등촌동
8830e0a5c9fffff,9:20:00,8830e0ae99fffff,10,46.8,41.3,서울 강서구 등촌동
8830e0a5cbfffff,7:20:00,8830e0a1b1fffff,11,52.0,49.65,경기 부천시 오정동
8830e0a5cbfffff,7:40:00,8830e0ae99fffff,13,57.38,37.24,서울 강서구 등촌동
8830e0a609fffff,7:20:00,8830e0a1b1fffff,10,47.8,61.35,경기 부천시 오정동
8830e0a609fffff,9:40:00,8830e0ae99fffff,14,70.57,29.88,서울 강서구 등촌동
8830e0a60dfffff,7:20:00,8830e0a1b1fffff,11,38.73,56.8,경기 부천시 오정동
8830e0a625fffff,7:40:00,8830e0ae99fffff,11,65.27,55.17,서울 강서구 등촌동
8830e0a647fffff,8:00:00,8830e0ac83fffff,10,90.8,61.31,서울 구로구 구로동
8830e0a665fffff,5:00:00,8830e15361fffff,12,109.25,87.18,경기 성남시 분당구 야탑동
8830e0a6a5fffff,8:00:00,8830e15361fffff,19,117.11,85.61,경기 성남시 분당구 야탑동
8830e0a713fffff,19:00:00,8830e0af0bfffff,11,272.55,29.52,경기 부천시 중동
8830e0a719fffff,9:00:00,8830e0af6dfffff,10,53.0,60.81,인천 계양구 계산동
8830e0a753fffff,18:00:00,8830e0ae99fffff,11,62.91,52.76,서울 강서구 등촌동
8830e0a75bfffff,17:40:00,8830e0ae99fffff,10,42.4,48.44,서울 강서구 등촌동
8830e0a801fffff,17:00:00,8830e0a1b1fffff,10,130.1,35.58,경기 부천시 오정동
8830e0a805fffff,18:00:00,8830e0af6dfffff,10,56.4,38.1,인천 계양구 계산동
8830e0a807fffff,9:00:00,8830e0af6dfffff,16,45.81,40.56,인천 계양구 계산동
8830e0a809fffff,9:00:00,8830e0af6dfffff,15,40.2,35.47,인천 계양구 계산동
8830e0a809fffff,9:20:00,8830e0af6dfffff,10,38.2,29.78,인천 계양구 계산동
8830e0a809fffff,10:00:00,8830e0af6dfffff,12,38.83,46.19,인천 계양구 계산동
8830e0a80bfffff,11:00:00,8830e0af6dfffff,10,58.2,27.93,인천 계양구 계산동
8830e0a80dfffff,18:00:00,8830e0af6dfffff,11,52.73,32.18,인천 계양구 계산동
8830e0a813fffff,7:20:00,8830e0a1b1fffff,10,54.1,33.34,경기 부천시 오정동
8830e0a813fffff,15:00:00,8830e0af6dfffff,11,42.64,30.7,인천 계양구 계산동
8830e0a813fffff,16:40:00,8830e0af6dfffff,13,63.92,21.52,인천 계양구 계산동
8830e0a813fffff,17:00:00,8830e0af6dfffff,16,47.44,39.21,인천 계양구 계산동
8830e0a813fffff,17:20:00,8830e0af6dfffff,11,45.55,25.76,인천 계양구 계산동
8830e0a813fffff,17:40:00,8830e0af6dfffff,11,81.73,19.39,인천 계양구 계산동
8830e0a813fffff,18:00:00,8830e0a1b1fffff,15,57.07,30.57,경기 부천시 오정동
8830e0a813fffff,18:00:00,8830e0af6dfffff,14,41.29,27.38,인천 계양구 계산동
8830e0a813fffff,18:20:00,8830e0af6dfffff,12,57.92,26.87,인천 계양구 계산동
8830e0a817fffff,0:00:00,8830e0af6dfffff,17,58.53,37.0,인천 계양구 계산동
8830e0a817fffff,13:20:00,8830e0af6dfffff,12,80.33,28.05,인천 계양구 계산동
8830e0a817fffff,13:40:00,8830e0af6dfffff,11,48.64,30.72,인천 계양구 계산동
8830e0a817fffff,14:00:00,8830e0af6dfffff,11,59.73,22.62,인천 계양구 계산동
8830e0a817fffff,14:20:00,8830e0af6dfffff,17,69.35,25.12,인천 계양구 계산동
8830e0a817fffff,14:40:00,8830e0af6dfffff,11,56.91,20.54,인천 계양구 계산동
8830e0a817fffff,16:00:00,8830e0a1b1fffff,10,55.4,35.45,경기 부천시 오정동
8830e0a817fffff,16:00:00,8830e0af6dfffff,11,73.36,20.82,인천 계양구 계산동
8830e0a817fffff,17:00:00,8830e0af6dfffff,15,68.73,31.06,인천 계양구 계산동
8830e0a817fffff,17:20:00,8830e0af6dfffff,18,48.72,22.67,인천 계양구 계산동
8830e0a817fffff,17:40:00,8830e0af6dfffff,17,48.12,26.87,인천 계양구 계산동
8830e0a817fffff,18:00:00,8830e0a1b1fffff,10,54.6,23.53,경기 부천시 오정동
8830e0a817fffff,18:00:00,8830e0af6dfffff,26,63.81,28.13,인천 계양구 계산동
8830e0a817fffff,18:20:00,8830e0af6dfffff,14,42.64,27.76,인천 계양구 계산동
8830e0a817fffff,18:40:00,8830e0af6dfffff,11,45.82,28.95,인천 계양구 계산동
8830e0a817fffff,19:00:00,8830e0af6dfffff,11,61.09,25.15,인천 계양구 계산동
8830e0a817fffff,19:20:00,8830e0af6dfffff,11,80.09,27.5,인천 계양구 계산동
8830e0a817fffff,22:40:00,8830e0af6dfffff,11,54.09,25.33,인천 계양구 계산동
8830e0a819fffff,12:00:00,8830e0af6dfffff,12,87.67,36.79,인천 계양구 계산동
8830e0a819fffff,13:00:00,8830e0af6dfffff,11,75.09,29.31,인천 계양구 계산동
8830e0a819fffff,16:00:00,8830e0af0bfffff,11,49.82,30.31,경기 부천시 중동
8830e0a81bfffff,16:00:00,8830e0af6dfffff,10,247.1,44.22,인천 계양구 계산동
8830e0a81dfffff,15:20:00,8830e0af6dfffff,10,53.7,28.68,인천 계양구 계산동
8830e0a81dfffff,15:40:00,8830e0af6dfffff,10,68.6,26.98,인천 계양구 계산동
8830e0a81dfffff,17:00:00,8830e0af6dfffff,14,46.64,27.01,인천 계양구 계산동
8830e0a81dfffff,17:20:00,8830e0af6dfffff,11,44.45,29.16,인천 계양구 계산동
8830e0a81dfffff,17:40:00,8830e0af6dfffff,11,45.73,21.88,인천 계양구 계산동
8830e0a83bfffff,16:00:00,8830e0af6dfffff,10,39.0,25.93,인천 계양구 계산동
8830e0a83bfffff,17:00:00,8830e0af6dfffff,11,52.18,23.66,인천 계양구 계산동
8830e0a83bfffff,17:20:00,8830e0af6dfffff,10,57.6,30.19,인천 계양구 계산동
8830e0a83dfffff,9:20:00,8830e0af6dfffff,10,37.7,36.2,인천 계양구 계산동
8830e0a845fffff,18:20:00,8830e0af6dfffff,10,44.4,36.99,인천 계양구 계산동
8830e0a847fffff,17:20:00,8830e0af6dfffff,10,45.1,33.63,인천 계양구 계산동
8830e0a849fffff,16:20:00,8830e0af6dfffff,12,57.58,37.46,인천 계양구 계산동
8830e0a851fffff,12:20:00,8830e0af6dfffff,10,63.1,27.28,인천 계양구 계산동
8830e0a851fffff,17:00:00,8830e0af6dfffff,10,54.3,23.69,인천 계양구 계산동
8830e0a851fffff,17:20:00,8830e0af6dfffff,11,89.27,28.89,인천 계양구 계산동
8830e0a851fffff,18:00:00,8830e0af6dfffff,12,118.25,28.78,인천 계양구 계산동
8830e0a851fffff,18:20:00,8830e0af6dfffff,11,52.91,24.27,인천 계양구 계산동
8830e0a855fffff,8:00:00,8830e0af6dfffff,10,44.5,45.01,인천 계양구 계산동
8830e0a855fffff,17:20:00,8830e0af6dfffff,12,41.75,32.04,인천 계양구 계산동
8830e0a855fffff,18:20:00,8830e0af6dfffff,13,53.54,36.65,인천 계양구 계산동
8830e0a857fffff,9:00:00,8830e0af0bfffff,10,50.5,29.79,경기 부천시 중동
8830e0a857fffff,9:00:00,8830e0af6dfffff,12,65.75,28.47,인천 계양구 계산동
8830e0a857fffff,11:40:00,8830e0af6dfffff,10,71.6,31.56,인천 계양구 계산동
8830e0a857fffff,12:00:00,8830e0af6dfffff,10,234.0,18.63,인천 계양구 계산동
8830e0a857fffff,15:00:00,8830e0af6dfffff,14,62.14,25.52,인천 계양구 계산동
8830e0a857fffff,15:20:00,8830e0af6dfffff,10,100.6,32.24,인천 계양구 계산동
8830e0a857fffff,15:40:00,8830e0af6dfffff,10,42.6,33.5,인천 계양구 계산동
8830e0a857fffff,16:40:00,8830e0af6dfffff,11,59.64,37.52,인천 계양구 계산동
8830e0a857fffff,17:20:00,8830e0a1b1fffff,10,112.9,32.8,경기 부천시 오정동
8830e0a857fffff,17:40:00,8830e0af6dfffff,18,50.28,30.59,인천 계양구 계산동
8830e0a857fffff,18:00:00,8830e0af6dfffff,22,45.95,30.95,인천 계양구 계산동
8830e0a857fffff,18:20:00,8830e0af6dfffff,11,68.09,40.72,인천 계양구 계산동
8830e0a857fffff,18:40:00,8830e0af6dfffff,19,56.0,35.02,인천 계양구 계산동
8830e0a859fffff,18:20:00,8830e0a1b1fffff,10,48.9,40.82,경기 부천시 오정동
8830e0a85bfffff,17:40:00,8830e0af6dfffff,13,41.62,32.86,인천 계양구 계산동
8830e0a85dfffff,9:00:00,8830e0af0bfffff,13,40.38,27.87,경기 부천시 중동
8830e0a863fffff,16:00:00,8830e0af6dfffff,13,108.38,24.12,인천 계양구 계산동
8830e0a869fffff,16:40:00,8830e0af6dfffff,12,53.5,40.27,인천 계양구 계산동
8830e0a86bfffff,7:40:00,8830e0af0bfffff,12,73.58,56.41,경기 부천시 중동
8830e0a887fffff,9:00:00,8830e0af6dfffff,12,43.92,28.1,인천 계양구 계산동
8830e0a889fffff,8:40:00,8830e0af0bfffff,10,47.0,39.76,경기 부천시 중동
8830e0a88bfffff,8:00:00,8830e0af6dfffff,14,39.21,22.02,인천 계양구 계산동
8830e0a88dfffff,17:40:00,8830e0af6dfffff,10,44.6,29.73,인천 계양구 계산동
8830e0a8b5fffff,5:00:00,8830e0af0bfffff,10,49.6,38.57,경기 부천시 중동
8830e0a8c1fffff,17:00:00,8830e0af6dfffff,10,53.3,22.53,인천 계양구 계산동
8830e0a8c3fffff,9:20:00,8830e0af0bfffff,13,46.85,28.56,경기 부천시 중동
8830e0a8c3fffff,13:00:00,8830e0af6dfffff,10,51.8,27.48,인천 계양구 계산동
8830e0a8c3fffff,13:40:00,8830e0af6dfffff,11,101.82,24.15,인천 계양구 계산동
8830e0a8c3fffff,14:00:00,8830e0af6dfffff,15,106.53,17.75,인천 계양구 계산동
8830e0a8c3fffff,19:00:00,8830e0af6dfffff,10,56.7,20.62,인천 계양구 계산동
8830e0a8c5fffff,7:20:00,8830e0a1b1fffff,10,44.2,42.03,경기 부천시 오정동
8830e0a8c5fffff,7:40:00,8830e0af6dfffff,10,55.3,33.21,인천 계양구 계산동
8830e0a8c5fffff,8:20:00,8830e0af0bfffff,12,41.58,28.74,경기 부천시 중동
8830e0a8c5fffff,9:20:00,8830e0af6dfffff,15,67.93,34.58,인천 계양구 계산동
8830e0a8c5fffff,9:40:00,8830e0af6dfffff,12,57.92,29.73,인천 계양구 계산동
8830e0a8c5fffff,13:20:00,8830e0a1b1fffff,11,73.91,30.06,경기 부천시 오정동
8830e0a8c5fffff,13:40:00,8830e0af6dfffff,11,260.73,25.27,인천 계양구 계산동
8830e0a8c5fffff,16:20:00,8830e0af6dfffff,10,63.8,22.17,인천 계양구 계산동
8830e0a8c5fffff,16:40:00,8830e0af6dfffff,11,62.73,19.49,인천 계양구 계산동
8830e0a8c5fffff,17:00:00,8830e0af6dfffff,10,54.8,18.31,인천 계양구 계산동
8830e0a8c5fffff,17:40:00,8830e0af6dfffff,11,41.09,49.93,인천 계양구 계산동
8830e0a8c5fffff,18:20:00,8830e0af6dfffff,10,81.6,18.35,인천 계양구 계산동
8830e0a8c7fffff,8:00:00,8830e0a1b1fffff,12,49.08,20.68,경기 부천시 오정동
8830e0a8c7fffff,8:00:00,8830e0af6dfffff,10,37.6,27.05,인천 계양구 계산동
8830e0a8c7fffff,8:20:00,8830e0af6dfffff,10,45.4,29.52,인천 계양구 계산동
8830e0a8c7fffff,10:40:00,8830e0af6dfffff,12,70.83,29.67,인천 계양구 계산동
8830e0a8c7fffff,12:40:00,8830e0af6dfffff,11,56.27,23.63,인천 계양구 계산동
8830e0a8c7fffff,13:40:00,8830e0af6dfffff,15,115.67,18.84,인천 계양구 계산동
8830e0a8c7fffff,16:00:00,8830e0a1b1fffff,10,58.1,29.72,경기 부천시 오정동
8830e0a8c9fffff,12:20:00,8830e0af6dfffff,21,63.38,24.1,인천 계양구 계산동
8830e0a8c9fffff,13:00:00,8830e0af6dfffff,14,60.29,22.71,인천 계양구 계산동
8830e0a8c9fffff,13:20:00,8830e0af6dfffff,12,47.42,24.83,인천 계양구 계산동
8830e0a8c9fffff,13:40:00,8830e0af6dfffff,11,74.18,26.4,인천 계양구 계산동
8830e0a8c9fffff,14:00:00,8830e0af6dfffff,11,54.45,25.04,인천 계양구 계산동
8830e0a8c9fffff,14:20:00,8830e0af6dfffff,13,104.62,25.2,인천 계양구 계산동
8830e0a8c9fffff,15:40:00,8830e0af0bfffff,12,50.0,37.88,경기 부천시 중동
8830e0a8c9fffff,17:00:00,8830e0af6dfffff,11,92.18,20.92,인천 계양구 계산동
8830e0a8cdfffff,12:40:00,8830e0af6dfffff,11,46.09,36.88,인천 계양구 계산동
8830e0a8cdfffff,16:00:00,8830e0af6dfffff,12,45.83,24.83,인천 계양구 계산동
8830e0a8cdfffff,18:00:00,8830e0af6dfffff,11,106.18,16.52,인천 계양구 계산동
8830e0a8cdfffff,18:20:00,8830e0af6dfffff,11,43.27,20.52,인천 계양구 계산동
8830e0a8d5fffff,6:20:00,8830e0ac83fffff,12,48.75,44.16,서울 구로구 구로동
8830e0a8d5fffff,7:40:00,8830e0af6dfffff,10,44.5,27.7,인천 계양구 계산동
8830e0a8d5fffff,8:00:00,8830e0af0bfffff,15,50.47,29.09,경기 부천시 중동
8830e0a8d5fffff,9:00:00,8830e0af0bfffff,11,48.18,33.92,경기 부천시 중동
8830e0a8d7fffff,7:40:00,8830e0af6dfffff,12,43.42,28.29,인천 계양구 계산동
8830e0a8d7fffff,8:00:00,8830e0af6dfffff,13,52.08,26.89,인천 계양구 계산동
8830e0a8d7fffff,8:40:00,8830e0af6dfffff,10,48.1,33.27,인천 계양구 계산동
8830e0a8d7fffff,9:00:00,8830e0af6dfffff,10,54.9,35.14,인천 계양구 계산동
8830e0a8d7fffff,18:00:00,8830e0a1b1fffff,13,167.23,46.37,경기 부천시 오정동
8830e0a8dbfffff,0:00:00,8830e0af6dfffff,55,57.0,14.61,인천 계양구 계산동
8830e0a8e1fffff,13:00:00,8830e0af6dfffff,10,50.6,30.9,인천 계양구 계산동
8830e0a8e9fffff,10:00:00,8830e0af6dfffff,11,52.0,32.17,인천 계양구 계산동
8830e0a8e9fffff,13:00:00,8830e0af6dfffff,11,56.82,689.38,인천 계양구 계산동
8830e0a8e9fffff,13:20:00,8830e0af6dfffff,11,66.45,29.48,인천 계양구 계산동
8830e0a8e9fffff,14:00:00,8830e0af6dfffff,15,83.0,25.6,인천 계양구 계산동
8830e0a8e9fffff,14:40:00,8830e0af6dfffff,10,78.0,31.11,인천 계양구 계산동
8830e0a8e9fffff,15:20:00,8830e0af6dfffff,10,65.2,22.18,인천 계양구 계산동
8830e0a8e9fffff,16:40:00,8830e0af0bfffff,10,57.6,39.29,경기 부천시 중동
8830e0a8e9fffff,16:40:00,8830e0af6dfffff,15,51.47,24.77,인천 계양구 계산동
8830e0a8e9fffff,17:20:00,8830e0af6dfffff,11,53.82,32.35,인천 계양구 계산동
8830e0a8e9fffff,18:00:00,8830e0af6dfffff,22,44.0,23.05,인천 계양구 계산동
8830e0a8edfffff,13:00:00,8830e0af6dfffff,10,64.6,36.68,인천 계양구 계산동
8830e0a8edfffff,15:40:00,8830e0af6dfffff,14,73.93,29.08,인천 계양구 계산동
8830e0a8edfffff,16:20:00,8830e0af6dfffff,10,52.9,34.6,인천 계양구 계산동
8830e0a8edfffff,17:40:00,8830e0af6dfffff,13,50.77,26.38,인천 계양구 계산동
8830e0a8edfffff,18:00:00,8830e0af6dfffff,14,64.21,27.56,인천 계양구 계산동
8830e0a8edfffff,19:00:00,8830e0af6dfffff,11,58.73,36.01,인천 계양구 계산동
8830e0a8edfffff,19:40:00,8830e0af6dfffff,10,61.1,29.68,인천 계양구 계산동
8830e0a90dfffff,7:00:00,8830e0af6dfffff,11,56.0,37.64,인천 계양구 계산동
8830e0a90dfffff,15:40:00,8830e15361fffff,13,73.0,91.79,경기 성남시 분당구 야탑동
8830e0a923fffff,15:00:00,8830e0af0bfffff,10,58.2,57.61,경기 부천시 중동
8830e0a923fffff,16:00:00,8830e0af6dfffff,10,73.7,29.08,인천 계양구 계산동
8830e0a923fffff,17:20:00,8830e0af6dfffff,10,106.8,30.51,인천 계양구 계산동
8830e0a923fffff,21:00:00,8830e0ad9bfffff,13,77.15,35.63,Gwang_Myeong
8830e0a927fffff,6:40:00,8830e0a1b1fffff,17,58.71,91.46,경기 부천시 오정동
8830e0a927fffff,8:00:00,8830e0ac83fffff,10,78.6,79.45,서울 구로구 구로동
8830e0a94dfffff,9:00:00,8830e0af0bfffff,11,52.0,38.87,경기 부천시 중동
8830e0a959fffff,8:40:00,8830e0af6dfffff,10,46.1,34.91,인천 계양구 계산동
8830e0a95bfffff,7:00:00,8830e0a1b1fffff,10,48.5,58.73,경기 부천시 오정동
8830e0a963fffff,7:00:00,8830e0a1b1fffff,13,61.38,65.5,경기 부천시 오정동
8830e0a965fffff,6:40:00,8830e0af6dfffff,14,47.86,57.76,인천 계양구 계산동
8830e0a965fffff,8:00:00,8830e0af6dfffff,11,55.18,49.87,인천 계양구 계산동
8830e0a96bfffff,7:20:00,8830e0af0bfffff,12,61.58,37.68,경기 부천시 중동
8830e0a96bfffff,7:40:00,8830e0af0bfffff,12,56.75,43.03,경기 부천시 중동
8830e0a96bfffff,15:40:00,8830e15361fffff,10,59.4,95.62,경기 성남시 분당구 야탑동
8830e0a981fffff,16:00:00,8830e0ad9bfffff,10,44.0,43.43,Gwang_Myeong
8830e0a981fffff,18:00:00,8830e0af6dfffff,11,62.45,30.83,인천 계양구 계산동
8830e0a993fffff,6:00:00,8830e0a1b1fffff,11,71.73,51.8,경기 부천시 오정동
8830e0a995fffff,8:20:00,8830e0af6dfffff,13,55.69,37.78,인천 계양구 계산동
8830e0a997fffff,7:40:00,8830e0af6dfffff,10,55.2,35.58,인천 계양구 계산동
8830e0a9b1fffff,7:40:00,8830e0af6dfffff,11,37.0,34.45,인천 계양구 계산동
8830e0a9bbfffff,10:40:00,8830e0af6dfffff,14,60.14,41.62,인천 계양구 계산동
8830e0a9c7fffff,18:00:00,8830e0af6dfffff,10,64.0,29.55,인천 계양구 계산동
8830e0a9cdfffff,7:20:00,8830e0a1b1fffff,15,50.8,41.28,경기 부천시 오정동
8830e0a9d1fffff,8:40:00,8830e0a1b1fffff,11,34.82,49.24,경기 부천시 오정동
8830e0a9d5fffff,17:20:00,8830e0af6dfffff,21,52.81,35.1,인천 계양구 계산동
8830e0a9d5fffff,18:00:00,8830e0af6dfffff,14,55.36,34.71,인천 계양구 계산동
8830e0aa07fffff,8:00:00,8830e0a1b1fffff,14,38.43,31.74,경기 부천시 오정동
