time,vehicle_id,step,from_node,from_name,to_node,to_name,real_distance,cost,efficiency,total_real_distance,total_spent_time,objectives
13:00 ~ 13:59,0,1,6,서울 양천구 신정동,7,서울 구로구 구로동,950,933,0.9761222540592168,1047,11,89083
13:00 ~ 13:59,0,2,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1027,0.9752498810090433,2101,22,89083
13:00 ~ 13:59,0,3,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3396,0.9972527472527473,5460,59,89083
13:00 ~ 13:59,0,4,18,Depot_Gwang_Myeong,11,경기 안양시 만안구 안양동,13694,13398,0.9837631826250391,19154,213,89083
13:00 ~ 13:59,0,5,11,경기 안양시 만안구 안양동,16,Depot_Beom_Gye,5143,5200,0.9895460344898547,24297,270,89083
13:00 ~ 13:59,0,6,16,Depot_Beom_Gye,5,경기 안양시 동안구 평촌동,1560,1473,0.9868120818347063,25857,287,89083
13:00 ~ 13:59,0,7,5,경기 안양시 동안구 평촌동,10,경기 성남시 분당구 야탑동,12519,10790,0.9460600375234521,38376,427,89083
13:00 ~ 13:59,0,8,10,경기 성남시 분당구 야탑동,0,경기 성남시 분당구 서현동,1240,1205,0.9468649030694669,39616,440,89083
13:00 ~ 13:59,0,9,0,경기 성남시 분당구 서현동,14,Depot_Bundang_Townhall,2672,2702,0.950931706394249,42288,470,89083
13:00 ~ 13:59,0,10,14,Depot_Bundang_Townhall,19,Depot_Incheon_Airport,60723,6755,0.4559513061711856,103011,1153,89083
13:00 ~ 13:59,0,11,19,Depot_Incheon_Airport,13,인천 계양구 계산동,25403,12594,0.4638279315339449,128414,1438,89083
13:00 ~ 13:59,0,12,13,인천 계양구 계산동,12,경기 부천시 중동,3472,3406,0.4774426398556329,131886,1477,89083
13:00 ~ 13:59,0,13,12,경기 부천시 중동,3,경기 부천시 오정동,3120,3052,0.4890153030235693,135006,1512,89083
13:00 ~ 13:59,0,14,3,경기 부천시 오정동,15,Depot_Gimpo_Airport,6589,2050,0.4807373141706981,141595,1586,89083
13:00 ~ 13:59,0,15,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,3112,0.49160876831912925,144794,1621,89083
13:00 ~ 13:59,0,16,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,4642,0.507095755922047,149526,1674,89083
13:00 ~ 13:59,0,17,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3838,0.5195731858441711,153322,1716,89083
13:00 ~ 13:59,0,18,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1421,0.524035727211623,154728,1731,89083
14:00 ~ 14:59,0,0,17,Depot_Kintex,6,서울 양천구 신정동,97,85,0.8762886597938144,97,1,89552
14:00 ~ 14:59,0,1,6,서울 양천구 신정동,7,서울 구로구 구로동,950,923,0.9627507163323782,1047,11,89552
14:00 ~ 14:59,0,2,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1036,0.9728700618752975,2101,22,89552
14:00 ~ 14:59,0,3,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3396,0.9963369963369964,5460,59,89552
14:00 ~ 14:59,0,4,18,Depot_Gwang_Myeong,11,경기 안양시 만안구 안양동,13694,13219,0.974156834081654,19154,213,89552
14:00 ~ 14:59,0,5,11,경기 안양시 만안구 안양동,16,Depot_Beom_Gye,5143,5200,0.9819730830966786,24297,270,89552
14:00 ~ 14:59,0,6,16,Depot_Beom_Gye,5,경기 안양시 동안구 평촌동,1560,1397,0.9767567776617551,25857,287,89552
14:00 ~ 14:59,0,7,5,경기 안양시 동안구 평촌동,0,경기 성남시 분당구 서현동,12912,11985,0.9605870669865099,38769,432,89552
14:00 ~ 14:59,0,8,0,경기 성남시 분당구 서현동,10,경기 성남시 분당구 야탑동,1240,1110,0.9585593241520658,40009,445,89552
14:00 ~ 14:59,0,9,10,경기 성남시 분당구 야탑동,14,Depot_Bundang_Townhall,1683,1701,0.9606639163388659,41692,463,89552
14:00 ~ 14:59,0,10,14,Depot_Bundang_Townhall,19,Depot_Incheon_Airport,60723,6755,0.45703266123126496,102415,1146,89552
14:00 ~ 14:59,0,11,19,Depot_Incheon_Airport,13,인천 계양구 계산동,25403,13271,0.4700276956297235,127818,1431,89552
14:00 ~ 14:59,0,12,13,인천 계양구 계산동,12,경기 부천시 중동,3472,3360,0.4831898849874324,131290,1470,89552
14:00 ~ 14:59,0,13,12,경기 부천시 중동,3,경기 부천시 오정동,3120,3060,0.49473997470426306,134410,1505,89552
14:00 ~ 14:59,0,14,3,경기 부천시 오정동,15,Depot_Gimpo_Airport,6589,2050,0.4861594763083426,140999,1579,89552
14:00 ~ 14:59,0,15,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,3103,0.49689316079279877,144198,1614,89552
14:00 ~ 14:59,0,16,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,4642,0.5122742227892298,148930,1667,89552
14:00 ~ 14:59,0,17,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3838,0.52467163416838,152726,1709,89552
14:00 ~ 14:59,0,18,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1421,0.5291049230529676,154132,1724,89552
15:00 ~ 15:59,0,0,17,Depot_Kintex,7,서울 구로구 구로동,1044,1017,0.9741379310344828,1044,11,97433
15:00 ~ 15:59,0,1,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1036,0.9785510009532888,2098,22,97433
15:00 ~ 15:59,0,2,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3396,0.998533993036467,5457,59,97433
15:00 ~ 15:59,0,3,18,Depot_Gwang_Myeong,13,인천 계양구 계산동,12705,6636,0.6654002863120801,18162,201,97433
15:00 ~ 15:59,0,4,13,인천 계양구 계산동,12,경기 부천시 중동,3472,3406,0.7160488120550984,21634,240,97433
15:00 ~ 15:59,0,5,12,경기 부천시 중동,3,경기 부천시 오정동,3120,2956,0.745212894885675,24754,275,97433
15:00 ~ 15:59,0,6,3,경기 부천시 오정동,15,Depot_Gimpo_Airport,6589,2050,0.6539578215231471,31343,349,97433
15:00 ~ 15:59,0,7,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,3103,0.6832262173585779,34542,384,97433
15:00 ~ 15:59,0,8,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,4592,0.717828588888323,39274,437,97433
15:00 ~ 15:59,0,9,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3838,0.7436730903180868,43070,479,97433
15:00 ~ 15:59,0,10,9,서울 양천구 목동_1,6,서울 양천구 신정동,1498,1305,0.7479581762699695,44568,495,97433
15:00 ~ 15:59,0,11,6,서울 양천구 신정동,17,Depot_Kintex,97,98,0.7485279301466473,44665,496,97433
16:00 ~ 16:59,0,0,17,Depot_Kintex,6,서울 양천구 신정동,97,95,0.979381443298969,97,1,102182
16:00 ~ 16:59,0,1,6,서울 양천구 신정동,7,서울 구로구 구로동,950,928,0.9770773638968482,1047,11,102182
16:00 ~ 16:59,0,2,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1033,0.9785816277962874,2101,22,102182
16:00 ~ 16:59,0,3,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3396,0.9985347985347985,5460,59,102182
16:00 ~ 16:59,0,4,18,Depot_Gwang_Myeong,12,경기 부천시 중동,10190,9915,0.9819169329073483,15650,173,102182
16:00 ~ 16:59,0,5,12,경기 부천시 중동,13,인천 계양구 계산동,3472,3406,0.9817487710490534,19122,212,102182
16:00 ~ 16:59,0,6,13,인천 계양구 계산동,3,경기 부천시 오정동,4411,4326,0.9815578124336038,23533,261,102182
16:00 ~ 16:59,0,7,3,경기 부천시 오정동,15,Depot_Gimpo_Airport,6589,2050,0.8349047208020716,30122,335,102182
16:00 ~ 16:59,0,8,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,3120,0.8483839020437562,33321,370,102182
16:00 ~ 16:59,0,9,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,4654,0.865188027225186,38053,423,102182
16:00 ~ 16:59,0,10,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3838,0.8784200339315157,41849,465,102182
16:00 ~ 16:59,0,11,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1421,0.8827187608368975,43255,480,102182
17:00 ~ 17:59,0,0,17,Depot_Kintex,6,서울 양천구 신정동,97,88,0.9072164948453608,97,1,92007
17:00 ~ 17:59,0,1,6,서울 양천구 신정동,7,서울 구로구 구로동,950,913,0.956064947468959,1047,11,92007
17:00 ~ 17:59,0,2,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1022,0.962874821513565,2101,22,92007
17:00 ~ 17:59,0,3,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3396,0.9924908424908425,5460,59,92007
17:00 ~ 17:59,0,4,18,Depot_Gwang_Myeong,11,경기 안양시 만안구 안양동,13694,13362,0.9805262608332463,19154,213,92007
17:00 ~ 17:59,0,5,11,경기 안양시 만안구 안양동,16,Depot_Beom_Gye,5143,5200,0.9869942791291106,24297,270,92007
17:00 ~ 17:59,0,6,16,Depot_Beom_Gye,5,경기 안양시 동안구 평촌동,1560,1470,0.9842982557914685,25857,287,92007
17:00 ~ 17:59,0,7,5,경기 안양시 동안구 평촌동,0,경기 성남시 분당구 서현동,12912,12599,0.9814542546880239,38769,432,92007
17:00 ~ 17:59,0,8,0,경기 성남시 분당구 서현동,10,경기 성남시 분당구 야탑동,1240,1205,0.9811542402959335,40009,445,92007
17:00 ~ 17:59,0,9,10,경기 성남시 분당구 야탑동,14,Depot_Bundang_Townhall,1683,1701,0.9823467331862228,41692,463,92007
17:00 ~ 17:59,0,10,14,Depot_Bundang_Townhall,19,Depot_Incheon_Airport,60723,6755,0.4658594932382952,102415,1146,92007
17:00 ~ 17:59,0,11,19,Depot_Incheon_Airport,13,인천 계양구 계산동,25403,14898,0.4898292885196138,127818,1431,92007
17:00 ~ 17:59,0,12,13,인천 계양구 계산동,12,경기 부천시 중동,3472,3369,0.5025363698682306,131290,1470,92007
17:00 ~ 17:59,0,13,12,경기 부천시 중동,3,경기 부천시 오정동,3120,3052,0.5135778587902686,134410,1505,92007
17:00 ~ 17:59,0,14,3,경기 부천시 오정동,15,Depot_Gimpo_Airport,6589,2050,0.5041170504755352,140999,1579,92007
17:00 ~ 17:59,0,15,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,3014,0.5138351433445679,144198,1614,92007
17:00 ~ 17:59,0,16,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,4654,0.5287584771369099,148930,1667,92007
17:00 ~ 17:59,0,17,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3838,0.540746172884774,152726,1709,92007
17:00 ~ 17:59,0,18,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1421,0.5450328290037111,154132,1724,92007
18:00 ~ 18:59,0,0,17,Depot_Kintex,6,서울 양천구 신정동,97,89,0.9175257731958762,97,1,98328
18:00 ~ 18:59,0,1,6,서울 양천구 신정동,7,서울 구로구 구로동,950,928,0.9713467048710601,1047,11,98328
18:00 ~ 18:59,0,2,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1033,0.9757258448357925,2101,22,98328
18:00 ~ 18:59,0,3,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3396,0.9974358974358974,5460,59,98328
18:00 ~ 18:59,0,4,18,Depot_Gwang_Myeong,13,인천 계양구 계산동,12705,7391,0.7066886870355078,18165,201,98328
18:00 ~ 18:59,0,5,13,인천 계양구 계산동,12,경기 부천시 중동,3472,3397,0.7502888570504229,21637,240,98328
18:00 ~ 18:59,0,6,12,경기 부천시 중동,3,경기 부천시 오정동,3120,3069,0.779698671082926,24757,275,98328
18:00 ~ 18:59,0,7,3,경기 부천시 오정동,15,Depot_Gimpo_Airport,6589,2050,0.6812033433292924,31346,349,98328
18:00 ~ 18:59,0,8,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,3087,0.7074829931972789,34545,384,98328
18:00 ~ 18:59,0,9,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,4629,0.7401023499758128,39277,437,98328
18:00 ~ 18:59,0,10,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3838,0.7639820769391498,43073,479,98328
18:00 ~ 18:59,0,11,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1421,0.7717799410957981,44479,494,98328
19:00 ~ 19:59,0,0,17,Depot_Kintex,6,서울 양천구 신정동,97,89,0.9175257731958762,97,1,98202
19:00 ~ 19:59,0,1,6,서울 양천구 신정동,7,서울 구로구 구로동,950,931,0.9742120343839542,1047,11,98202
19:00 ~ 19:59,0,2,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1005,0.9638267491670633,2101,22,98202
19:00 ~ 19:59,0,3,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3396,0.9928571428571429,5460,59,98202
19:00 ~ 19:59,0,4,18,Depot_Gwang_Myeong,13,인천 계양구 계산동,12705,7683,0.7213872832369942,18165,201,98202
19:00 ~ 19:59,0,5,13,인천 계양구 계산동,12,경기 부천시 중동,3472,3415,0.7634607385497065,21637,240,98202
19:00 ~ 19:59,0,6,12,경기 부천시 중동,3,경기 부천시 오정동,3120,3027,0.7895140768267561,24757,275,98202
19:00 ~ 19:59,0,7,3,경기 부천시 오정동,15,Depot_Gimpo_Airport,6589,2050,0.6889555286160913,31346,349,98202
19:00 ~ 19:59,0,8,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,2705,0.7034592560428427,34545,384,98202
19:00 ~ 19:59,0,9,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,4642,0.7368943656592917,39277,437,98202
19:00 ~ 19:59,0,10,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3838,0.7610568105309591,43073,479,98202
19:00 ~ 19:59,0,11,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1421,0.7689471435958543,44479,494,98202
20:00 ~ 20:59,0,0,17,Depot_Kintex,6,서울 양천구 신정동,97,86,0.8865979381443299,97,1,92144
20:00 ~ 20:59,0,1,6,서울 양천구 신정동,7,서울 구로구 구로동,950,933,0.9732569245463228,1047,11,92144
20:00 ~ 20:59,0,2,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1008,0.9647786768205616,2101,22,92144
20:00 ~ 20:59,0,3,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3396,0.9932234432234432,5460,59,92144
20:00 ~ 20:59,0,4,18,Depot_Gwang_Myeong,11,경기 안양시 만안구 안양동,13694,13434,0.9844941004489923,19154,213,92144
20:00 ~ 20:59,0,5,11,경기 안양시 만안구 안양동,16,Depot_Beom_Gye,5143,5200,0.9901222373132486,24297,270,92144
20:00 ~ 20:59,0,6,16,Depot_Beom_Gye,5,경기 안양시 동안구 평촌동,1560,1477,0.9875082182774491,25857,287,92144
20:00 ~ 20:59,0,7,5,경기 안양시 동안구 평촌동,0,경기 성남시 분당구 서현동,12912,12464,0.9801129768629575,38769,432,92144
20:00 ~ 20:59,0,8,0,경기 성남시 분당구 서현동,10,경기 성남시 분당구 야탑동,1240,1155,0.9786048139168687,40009,445,92144
20:00 ~ 20:59,0,9,10,경기 성남시 분당구 야탑동,14,Depot_Bundang_Townhall,1683,1701,0.9799002206658352,41692,463,92144
20:00 ~ 20:59,0,10,14,Depot_Bundang_Townhall,19,Depot_Incheon_Airport,60723,6755,0.46486354537909486,102415,1146,92144
20:00 ~ 20:59,0,11,19,Depot_Incheon_Airport,13,인천 계양구 계산동,25403,16627,0.5025583251185279,127818,1431,92144
20:00 ~ 20:59,0,12,13,인천 계양구 계산동,12,경기 부천시 중동,3472,3222,0.5138091248381446,131290,1470,92144
20:00 ~ 20:59,0,13,12,경기 부천시 중동,3,경기 부천시 오정동,3120,3069,0.5247154229596013,134410,1505,92144
20:00 ~ 20:59,0,14,3,경기 부천시 오정동,15,Depot_Gimpo_Airport,6589,2050,0.5147341470506883,140999,1579,92144
20:00 ~ 20:59,0,15,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,2631,0.521560631908903,144198,1614,92144
20:00 ~ 20:59,0,16,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,3677,0.5296783723897133,148930,1667,92144
20:00 ~ 20:59,0,17,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3838,0.5416432041695586,152726,1709,92144
20:00 ~ 20:59,0,18,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1421,0.545921677523162,154132,1724,92144
21:00 ~ 21:59,0,0,17,Depot_Kintex,6,서울 양천구 신정동,97,86,0.8865979381443299,97,1,99954
21:00 ~ 21:59,0,1,6,서울 양천구 신정동,7,서울 구로구 구로동,950,921,0.9617956064947469,1047,11,99954
21:00 ~ 21:59,0,2,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1033,0.9709662065683008,2101,22,99954
21:00 ~ 21:59,0,3,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3396,0.9956043956043956,5460,59,99954
21:00 ~ 21:59,0,4,18,Depot_Gwang_Myeong,2,서울 양천구 목동,6513,5371,0.9026142153177984,11973,132,99954
21:00 ~ 21:59,0,5,2,서울 양천구 목동,12,경기 부천시 중동,7076,6794,0.9239855110504488,19049,211,99954
21:00 ~ 21:59,0,6,12,경기 부천시 중동,13,인천 계양구 계산동,3472,2356,0.886150703787576,22521,250,99954
21:00 ~ 21:59,0,7,13,인천 계양구 계산동,3,경기 부천시 오정동,4411,4326,0.901641170354968,26932,299,99954
21:00 ~ 21:59,0,8,3,경기 부천시 오정동,15,Depot_Gimpo_Airport,6589,2050,0.7855672563467677,33521,373,99954
21:00 ~ 21:59,0,9,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,2851,0.7947712418300653,36720,408,99954
21:00 ~ 21:59,0,10,8,서울 강서구 등촌동,9,서울 양천구 목동_1,5290,5349,0.8220185670078552,42010,467,99954
21:00 ~ 21:59,0,11,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1421,0.828127879122904,43416,482,99954
22:00 ~ 22:59,0,0,17,Depot_Kintex,6,서울 양천구 신정동,97,91,0.9381443298969072,97,1,99675
22:00 ~ 22:59,0,1,6,서울 양천구 신정동,7,서울 구로구 구로동,950,933,0.9780324737344794,1047,11,99675
22:00 ~ 22:59,0,2,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1024,0.9747739171822941,2101,22,99675
22:00 ~ 22:59,0,3,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3396,0.9970695970695971,5460,59,99675
22:00 ~ 22:59,0,4,18,Depot_Gwang_Myeong,13,인천 계양구 계산동,12705,9335,0.8135975777594274,18165,201,99675
22:00 ~ 22:59,0,5,13,인천 계양구 계산동,12,경기 부천시 중동,3472,3397,0.8400425197578223,21637,240,99675
22:00 ~ 22:59,0,6,12,경기 부천시 중동,3,경기 부천시 오정동,3120,3052,0.857454457325201,24757,275,99675
22:00 ~ 22:59,0,7,3,경기 부천시 오정동,15,Depot_Gimpo_Airport,6589,2050,0.7426146876794487,31346,349,99675
22:00 ~ 22:59,0,8,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,3030,0.7615573889130121,34545,384,99675
22:00 ~ 22:59,0,9,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,4108,0.7743972299310029,39277,437,99675
22:00 ~ 22:59,0,10,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3838,0.7952545678267128,43073,479,99675
22:00 ~ 22:59,0,11,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1421,0.8020638953213877,44479,494,99675
23:00 ~ 23:59,0,0,17,Depot_Kintex,6,서울 양천구 신정동,97,92,0.9484536082474226,97,1,94061
23:00 ~ 23:59,0,1,6,서울 양천구 신정동,7,서울 구로구 구로동,950,926,0.9723018147086915,1047,11,94061
23:00 ~ 23:59,0,2,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1024,0.9719181342217992,2101,22,94061
23:00 ~ 23:59,0,3,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3396,0.995970695970696,5460,59,94061
23:00 ~ 23:59,0,4,18,Depot_Gwang_Myeong,11,경기 안양시 만안구 안양동,13694,13362,0.9815182207371829,19154,213,94061
23:00 ~ 23:59,0,5,11,경기 안양시 만안구 안양동,16,Depot_Beom_Gye,5143,5200,0.9877762686751451,24297,270,94061
23:00 ~ 23:59,0,6,16,Depot_Beom_Gye,5,경기 안양시 동안구 평촌동,1560,1505,0.9863866651196967,25857,287,94061
23:00 ~ 23:59,0,7,5,경기 안양시 동안구 평촌동,0,경기 성남시 분당구 서현동,12912,12140,0.9710077639351028,38769,432,94061
23:00 ~ 23:59,0,8,0,경기 성남시 분당구 서현동,10,경기 성남시 분당구 야탑동,1240,1189,0.9706316078882251,40009,445,94061
23:00 ~ 23:59,0,9,10,경기 성남시 분당구 야탑동,14,Depot_Bundang_Townhall,1683,1701,0.9722488726854073,41692,463,94061
23:00 ~ 23:59,0,10,14,Depot_Bundang_Townhall,19,Depot_Incheon_Airport,60723,6755,0.46174876727041936,102415,1146,94061
23:00 ~ 23:59,0,11,19,Depot_Incheon_Airport,13,인천 계양구 계산동,25403,17841,0.509560468791563,127818,1431,94061
23:00 ~ 23:59,0,12,13,인천 계양구 계산동,12,경기 부천시 중동,3472,3397,0.5219590220123391,131290,1470,94061
23:00 ~ 23:59,0,13,12,경기 부천시 중동,3,경기 부천시 오정동,3120,3036,0.5324306227215237,134410,1505,94061
23:00 ~ 23:59,0,14,3,경기 부천시 오정동,15,Depot_Gimpo_Airport,6589,2050,0.5220888091404904,140999,1579,94061
23:00 ~ 23:59,0,15,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,3070,0.5317965575111999,144198,1614,94061
23:00 ~ 23:59,0,16,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,4118,0.5425501913650709,148930,1667,94061
23:00 ~ 23:59,0,17,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3838,0.5541950944829303,152726,1709,94061
23:00 ~ 23:59,0,18,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1421,0.5583590688500766,154132,1724,94061
