time,vehicle_id,step,from_node,from_name,to_node,to_name,real_distance,cost,efficiency,total_real_distance,total_spent_time,objectives
20:00 ~ 20:59,0,6,16,Depot_Beom_Gye,5,경기 안양시 동안구 평촌동,1560,1477,0.9875082182774491,25857,287,96199
20:00 ~ 20:59,0,7,5,경기 안양시 동안구 평촌동,10,경기 성남시 분당구 야탑동,12519,11679,0.9696946007921617,38376,427,96199
20:00 ~ 20:59,0,8,10,경기 성남시 분당구 야탑동,14,Depot_Bundang_Townhall,1683,1701,0.9714171596894581,40059,445,96199
20:00 ~ 20:59,0,9,14,Depot_Bundang_Townhall,0,경기 성남시 분당구 서현동,2672,2579,0.9710280592544055,42731,475,96199
20:00 ~ 20:59,0,10,0,경기 성남시 분당구 서현동,4,경기 수원시 영통구 원천동,11616,11426,0.9737244006108893,54347,605,96199
20:00 ~ 20:59,0,11,4,경기 수원시 영통구 원천동,19,Depot_Incheon_Airport,60638,6745,0.5188850719659086,114985,1287,96199
20:00 ~ 20:59,0,12,19,Depot_Incheon_Airport,13,인천 계양구 계산동,25403,16627,0.5434296378607858,140388,1572,96199
20:00 ~ 20:59,0,13,13,인천 계양구 계산동,12,경기 부천시 중동,3472,3222,0.5527109689976366,143860,1611,96199
20:00 ~ 20:59,0,14,12,경기 부천시 중동,3,경기 부천시 오정동,3120,3069,0.5618587562933732,146980,1646,96199
20:00 ~ 20:59,0,15,3,경기 부천시 오정동,15,Depot_Gimpo_Airport,6589,2050,0.5511008081058026,153569,1720,96199
20:00 ~ 20:59,0,16,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,2631,0.5566378342518882,156768,1755,96199
20:00 ~ 20:59,0,17,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,3677,0.5630959752321981,161500,1808,96199
20:00 ~ 20:59,0,18,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3838,0.5733835059529572,165296,1850,96199
20:00 ~ 20:59,0,19,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1421,0.5770716608079087,166702,1865,96199
21:00 ~ 21:59,0,0,17,Depot_Kintex,2,서울 양천구 목동,3801,3134,0.8245198631938964,3801,42,115895
21:00 ~ 21:59,0,1,2,서울 양천구 목동,12,경기 부천시 중동,7076,6794,0.912751677852349,10877,121,115895
21:00 ~ 21:59,0,2,12,경기 부천시 중동,3,경기 부천시 오정동,3120,3060,0.9279131242409088,13997,156,115895
21:00 ~ 21:59,0,3,3,경기 부천시 오정동,13,인천 계양구 계산동,4411,2993,0.8681551499348109,18408,205,115895
21:00 ~ 21:59,0,4,13,인천 계양구 계산동,19,Depot_Incheon_Airport,25403,2825,0.4292529273470133,43811,490,115895
21:00 ~ 21:59,0,5,19,Depot_Incheon_Airport,15,Depot_Gimpo_Airport,34348,10690,0.3773845622385138,78159,876,115895
21:00 ~ 21:59,0,6,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,2851,0.3975884362939109,81358,911,115895
21:00 ~ 21:59,0,7,8,서울 강서구 등촌동,9,서울 양천구 목동_1,5290,5349,0.43504754870279755,86648,970,115895
21:00 ~ 21:59,0,8,9,서울 양천구 목동_1,7,서울 구로구 구로동,2349,2279,0.4491724440149668,88997,996,115895
21:00 ~ 21:59,0,9,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1033,0.4553863921555563,90051,1007,115895
21:00 ~ 21:59,0,10,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3396,0.4753666630981694,93410,1044,115895
21:00 ~ 21:59,0,11,18,Depot_Gwang_Myeong,11,경기 안양시 만안구 안양동,13694,13398,0.5396810576635793,107104,1198,115895
21:00 ~ 21:59,0,12,11,경기 안양시 만안구 안양동,4,경기 수원시 영통구 원천동,17188,16460,0.5974801274418305,124292,1391,115895
21:00 ~ 21:59,0,13,4,경기 수원시 영통구 원천동,0,경기 성남시 분당구 서현동,11616,11273,0.6293595667657533,135908,1521,115895
21:00 ~ 21:59,0,14,0,경기 성남시 분당구 서현동,10,경기 성남시 분당구 야탑동,1240,1186,0.6323169131157581,137148,1534,115895
21:00 ~ 21:59,0,15,10,경기 성남시 분당구 야탑동,14,Depot_Bundang_Townhall,1683,1701,0.6369038615294855,138831,1552,115895
21:00 ~ 21:59,0,16,14,Depot_Bundang_Townhall,5,경기 안양시 동안구 평촌동,13500,12466,0.6622946084513329,152331,1703,115895
21:00 ~ 21:59,0,17,5,경기 안양시 동안구 평촌동,16,Depot_Beom_Gye,1560,1577,0.6658284110181882,153891,1720,115895
21:00 ~ 21:59,0,18,16,Depot_Beom_Gye,6,서울 양천구 신정동,14952,13332,0.6858264778522059,168843,1888,115895
21:00 ~ 21:59,0,19,6,서울 양천구 신정동,17,Depot_Kintex,97,98,0.6860127856043565,168940,1889,115895
22:00 ~ 22:59,0,0,17,Depot_Kintex,2,서울 양천구 목동,3801,3299,0.8679294922388845,3801,42,117879
22:00 ~ 22:59,0,1,2,서울 양천구 목동,12,경기 부천시 중동,7076,6922,0.9396892525512549,10877,121,117879
22:00 ~ 22:59,0,2,12,경기 부천시 중동,3,경기 부천시 오정동,3120,3052,0.9482746302779167,13997,156,117879
22:00 ~ 22:59,0,3,3,경기 부천시 오정동,13,인천 계양구 계산동,4411,3240,0.8970556279878313,18408,205,117879
22:00 ~ 22:59,0,4,13,인천 계양구 계산동,19,Depot_Incheon_Airport,25403,2825,0.4413959964392504,43811,490,117879
22:00 ~ 22:59,0,5,19,Depot_Incheon_Airport,15,Depot_Gimpo_Airport,34348,10690,0.3841911999897645,78159,876,117879
22:00 ~ 22:59,0,6,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,3030,0.40632758917377515,81358,911,117879
22:00 ~ 22:59,0,7,8,서울 강서구 등촌동,9,서울 양천구 목동_1,5290,5349,0.44325316221955496,86648,970,117879
22:00 ~ 22:59,0,8,9,서울 양천구 목동_1,7,서울 구로구 구로동,2349,2310,0.45750980370124833,88997,996,117879
22:00 ~ 22:59,0,9,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1024,0.463526224028606,90051,1007,117879
22:00 ~ 22:59,0,10,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3396,0.48321378867358955,93410,1044,117879
22:00 ~ 22:59,0,11,18,Depot_Gwang_Myeong,11,경기 안양시 만안구 안양동,13694,13255,0.5451897221392291,107104,1198,117879
22:00 ~ 22:59,0,12,11,경기 안양시 만안구 안양동,4,경기 수원시 영통구 원천동,17188,16771,0.6047291861101277,124292,1391,117879
22:00 ~ 22:59,0,13,4,경기 수원시 영통구 원천동,0,경기 성남시 분당구 서현동,11616,11426,0.6371148129617094,135908,1521,117879
22:00 ~ 22:59,0,14,0,경기 성남시 분당구 서현동,10,경기 성남시 분당구 야탑동,1240,1192,0.6400457899495435,137148,1534,117879
22:00 ~ 22:59,0,15,10,경기 성남시 분당구 야탑동,14,Depot_Bundang_Townhall,1683,1701,0.6445390438734865,138831,1552,117879
22:00 ~ 22:59,0,16,14,Depot_Bundang_Townhall,5,경기 안양시 동안구 평촌동,13500,12627,0.6703100485127781,152331,1703,117879
22:00 ~ 22:59,0,17,5,경기 안양시 동안구 평촌동,16,Depot_Beom_Gye,1560,1577,0.673762598202624,153891,1720,117879
22:00 ~ 22:59,0,18,16,Depot_Beom_Gye,6,서울 양천구 신정동,14952,14095,0.6975770390244191,168843,1888,117879
22:00 ~ 22:59,0,19,6,서울 양천구 신정동,17,Depot_Kintex,97,98,0.697756599976323,168940,1889,117879
23:00 ~ 23:59,0,0,17,Depot_Kintex,6,서울 양천구 신정동,97,92,0.9484536082474226,97,1,99477
23:00 ~ 23:59,0,1,6,서울 양천구 신정동,7,서울 구로구 구로동,950,926,0.9723018147086915,1047,11,99477
23:00 ~ 23:59,0,2,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1024,0.9719181342217992,2101,22,99477
23:00 ~ 23:59,0,3,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3396,0.995970695970696,5460,59,99477
23:00 ~ 23:59,0,4,18,Depot_Gwang_Myeong,16,Depot_Beom_Gye,11482,11611,1.006315665210719,16942,188,99477
23:00 ~ 23:59,0,5,16,Depot_Beom_Gye,5,경기 안양시 동안구 평촌동,1560,1505,1.0028105069722193,18502,205,99477
23:00 ~ 23:59,0,6,5,경기 안양시 동안구 평촌동,11,경기 안양시 만안구 안양동,4936,4815,0.9970560628039935,23438,260,99477
23:00 ~ 23:59,0,7,11,경기 안양시 만안구 안양동,4,경기 수원시 영통구 원천동,17188,16771,0.9880372175454143,40626,453,99477
23:00 ~ 23:59,0,8,4,경기 수원시 영통구 원천동,0,경기 성남시 분당구 서현동,11616,10921,0.977393667930018,52242,583,99477
23:00 ~ 23:59,0,9,0,경기 성남시 분당구 서현동,10,경기 성남시 분당구 야탑동,1240,1189,0.9769642122583299,53482,596,99477
23:00 ~ 23:59,0,10,10,경기 성남시 분당구 야탑동,14,Depot_Bundang_Townhall,1683,1701,0.9779932928487266,55165,614,99477
23:00 ~ 23:59,0,11,14,Depot_Bundang_Townhall,19,Depot_Incheon_Airport,60723,6755,0.5238333563440564,115888,1297,99477
23:00 ~ 23:59,0,12,19,Depot_Incheon_Airport,13,인천 계양구 계산동,25403,17841,0.5559235903206857,141291,1582,99477
23:00 ~ 23:59,0,13,13,인천 계양구 계산동,12,경기 부천시 중동,3472,3397,0.5660562436534198,144763,1621,99477
23:00 ~ 23:59,0,14,12,경기 부천시 중동,3,경기 부천시 오정동,3120,3036,0.5746434681471163,147883,1656,99477
23:00 ~ 23:59,0,15,3,경기 부천시 오정동,15,Depot_Gimpo_Airport,6589,2050,0.5634030762856699,154472,1730,99477
23:00 ~ 23:59,0,16,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,3070,0.5714430681609174,157671,1765,99477
23:00 ~ 23:59,0,17,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,4118,0.5801493814769432,162403,1818,99477
23:00 ~ 23:59,0,18,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3838,0.5899915161944416,166199,1860,99477
23:00 ~ 23:59,0,19,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1421,0.593520479699293,167605,1875,99477
